"TYPE_DOMAINE";"SOUS_TYPE";"NOM";"URL";"LATTI";"LONGI";"JAUGE";"COMMUNE";"CP";"GCD";"ORGANISME";"Public"
"Theatre";"Théâtre";"Carreau du Temple";"";48.86398827;2.361527;250;"Paris";"75003";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre 13";"";48.82805303;2.37730365;220;"Paris";"75013";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre 13-Théâtre 13 / Jardin";"";48.83007033;2.34599797;240;"Paris";"75013";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre 14";"";48.82507084;2.31015028;192;"Paris";"75014";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Plateaux Sauvages";"";48.86788051;2.38926778;;"Paris";"75020";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Association Expansion artistique-Théâtre Charles dullin";"";49.40743933;1.05277516;700;"Le_Grand-Quevilly";"76120";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Association Expansion artistique-Centre culturel Marx Dormoy";"";49.41397777;1.03309638;300;"Le_Grand-Quevilly";"76120";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Etincelle-Salle de spectacle Louis Jouvet";"";49.45657552;1.12883485;148;"Rouen";"76000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Centre culturel La Courée-Salle de spectacle";"";48.83790006;2.67003221;160;"Collégien";"77090";"4 - Ceintures urbaines";"";""
"Theatre";"Théâtre";"Service culturel de Dammaries-lès-Lys-Espace Nino Ferrer";"";48.51433475;2.63509771;246;"Dammarie-les-Lys";"77190";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Graineterie - Pôle culturel";"";48.92317093;2.18665095;100;"Houilles";"78800";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre de Poissy";"";48.92841418;2.04395775;1000;"Poissy";"78300";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Espace Maurice Béjart-Grande Salle de spectacle";"";48.97881876;1.97557391;328;"Verneuil-sur-Seine";"78480";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Scarabée";"";48.757136;1.95730073;296;"La_Verrière";"78320";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre municipal de Castres-Salle Louisa Paulin";"";43.59172089;2.2502564;300;"Burlats";"81100";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Service culturel de la Communauté de Communes de l Ouest Vosgien";"";48.35378175;5.6934372;282;"Attignéville";"88300";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Service culturel d Arpajon-Espace Concorde - Salle Cézanne";"";48.58682026;2.25045694;700;"Arpajon";"91290";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre de Corbeil-Essonnes";"";48.61146172;2.47652505;667;"Corbeil-Essonnes";"91100";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Terrasse-Salle de spectacle";"";48.70541115;2.13228146;458;"Gif-sur-Yvette";"91190";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Service culturel de Saint-Germain-lès-Arpajon-Centre Socioculturel Berthe Morisot";"";48.59777421;2.28059868;;"Saint-Germain-lès-Arpajon";"91180";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Service culturel de Saint-Germain-lès-Arpajon";"";48.59730165;2.25840168;100;"Saint-Germain-lès-Arpajon";"91180";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Armande Béjart";"";48.91083291;2.28957679;800;"Asnières-sur-Seine";"92600";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Carré Belle-Feuille";"";48.83558884;2.24246703;686;"Boulogne-Billancourt";"92100";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre de Châtillon";"";48.7996463;2.28849854;291;"Châtillon";"92320";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Espace Carpeaux";"";48.90072433;2.25842438;485;"Courbevoie";"92400";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Espace Icare";"";48.82779254;2.27637862;140;"Issy-les-Moulineaux";"92130";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Service culturel de Meudon-Centre d art et de culture";"";48.81328815;2.23583945;495;"Meudon";"92360";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"3 Pierrots";"";48.85214772;2.21672304;573;"Saint-Cloud";"92210";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre du Blanc-Mesnil";"";48.94364396;2.469629;736;"Le_Blanc-Mesnil";"93150";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Espace 93";"";48.91070087;2.54706154;444;"Clichy-sous-Bois";"93390";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre du Garde-chasse";"";48.88108739;2.41958395;320;"Les_Lilas";"93260";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Georges Simenon";"";48.87306846;2.48183262;300;"Rosny-sous-Bois";"93110";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"POC";"";48.80565543;2.42288597;410;"Alfortville";"94140";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Salle Gérard Philipe-Salle de spectacle";"";48.77462982;2.48683328;240;"Bonneuil-sur-Marne";"94380";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Jacques Carat";"";48.79272397;2.33605044;826;"Cachan";"94230";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Fontenay en Scènes";"";48.8497121;2.47745637;704;"Fontenay-sous-Bois";"94120";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Grange Dîmière - Théâtre de Fresnes";"";48.761255;2.334406;170;"Fresnes";"94260";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Espace culturel";"";48.7358637;2.41629223;500;"Villeneuve-le-Roi";"94290";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Centre culturel Le Figuier Blanc-Salle de spectacle";"";48.94353217;2.24834936;510;"Argenteuil";"95100";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Pierre Fresnay";"";48.99021941;2.2608253;415;"Ermont";"95120";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Briqueterie";"";49.002154;2.3195423;190;"Montmorency";"95160";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Jean Marais";"";48.96776408;2.28652454;172;"Saint-Gratien";"95210";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Office culturel municipal-Salle André Malraux";"";48.99534378;2.37480857;315;"Sarcelles";"95200";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Office culturel municipal-Salle Jacques Berrier";"";48.994241;2.377895;;"Sarcelles";"95200";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Opéra de Dijon";"";47.32789189;5.05307845;;"Dijon";"21000";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Zénith de Caen";"";49.17059637;-0.38318667;;"Caen";"14000";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Zénith Sud";"";43.61388301;3.93009022;;"Montpellier";"34090";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Zénith de Lille";"";50.63264911;3.07803667;;"Lille";"59260";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.78314305;0.64126944;;"Cany-Barville";"76450";"5 - Bourgs ruraux";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire Maurice Ravel";"";47.925154;1.920994;;"Fleury-les-Aubrais";"45400";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Derrière le Hublot";"";44.570793;2.080194;;"Capdenac-Gare";"12700";"5 - Bourgs ruraux";"";""
"Theatre";"Danse.Musique.Theatre";"Scènes et ciné";"";43.515071;4.988076;;"Istres";"13800";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Centre culturel Jean Vilar";"";48.87597951;2.0971732;249;"Marly-le-Roi";"78160";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Service culturel de Maisons-Laffitte-Ancienne Eglise-Centre Ianchelevici";"";48.946312;2.151992;163;"Le_Mesnil-le-Roi";"78600";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Scènes de Territoire - Services culturels de l Agglomération du Bocage Bressuirais";"";46.83647554;-0.49301769;370;"Argentonnay";"79150";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Service culturel d Abbeville - Scènes d Abbeville";"";50.10588533;1.83279248;578;"Abbeville";"80100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Centre Culturel Jacques Tati";"";49.87531866;2.31316428;201;"Amiens";"80000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Maison du Théâtre-Salle de spectacle";"";49.89725316;2.30123228;125;"Amiens";"80000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtres de Montauban-Théâtre Olympe de Gouges";"";44.01941997;1.35347402;600;"Montauban";"82000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Théâtres de Montauban-Eurythmie";"";44.02473024;1.35777471;1800;"Montauban";"82000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Théâtre Millandy";"";46.45602413;-1.16887401;436;"Chasnais";"85400";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Espace Georges Sadoul";"";48.28434741;6.95286267;450;"Coinches";"88100";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Théâtres du Val d Yerres Val de Seine-Théâtre";"";48.69759711;2.50556553;518;"Boussy-Saint-Antoine";"91800";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Donald Cardwell";"";48.68191316;2.40441369;500;"Draveil";"91210";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"MJC - Théâtre des Trois Vallées";"";48.71402176;2.2470819;189;"Palaiseau";"91120";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Espace Marcel Carné";"";48.63733699;2.3217828;528;"Saint-Michel-sur-Orge";"91240";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtres du Val d Yerres Val de Seine";"";48.71513454;2.48872504;955;"Yerres";"91330";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Jean Arp";"";48.80315054;2.26412033;636;"Clamart";"92140";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Avant Seine - Théâtre de Colombes";"";48.92415801;2.25127406;940;"Colombes";"92700";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre des Sources";"";48.79154297;2.28974801;750;"Fontenay-aux-Roses";"92260";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Service culturel de Puteaux-Théâtre de Puteaux";"";48.88018812;2.2406155;743;"Puteaux";"92800";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre André Malraux";"";48.88021193;2.18385132;850;"Rueil-Malmaison";"92500";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Espace Michel Simon";"";48.84607119;2.55344524;716;"Noisy-le-Grand";"93160";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre des Bergeries";"";48.89149321;2.45387228;552;"Noisy-le-Sec";"93130";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Service culturel de Pantin-Salle Jacques Brel";"";48.90119908;2.39524408;230;"Pantin";"93500";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre André Malraux";"";48.763632;2.364653;411;"Chevilly-Larue";"94550";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre d Ivry Antoine Vitez";"";48.81051816;2.38632282;340;"Ivry-sur-Seine";"94200";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtres de Maisons-Alfort";"";48.813493;2.44063;675;"Maisons-Alfort";"94700";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Espace Paul Valéry";"";48.805576;2.57780792;380;"Le_Plessis-Trévise";"94420";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Service culturel de Villiers-le-Bel-Espace Marcel Pagnol";"";49.0062065;2.39842893;500;"Arnouville";"95400";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Espace Sarah Bernhardt-Salle de spectacle";"";49.0323017;2.47209953;480;"Châtenay-en-France";"95190";"7 - Rural à habitat très dispersé";"";""
"Theatre";"Théâtre";"Espace culturel Bernard Dagué";"";49.04283728;2.50886467;566;"Chennevières-lès-Louvres";"95380";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Espace culturel L Orange Bleue-Salle de spectacle";"";48.99238997;2.27823281;354;"Eaubonne";"95600";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Espace Germinal";"";49.0976089;2.51734717;300;"Fosses";"95470";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Service culturel d Herblay-Théâtre Roger Barat (TRBH)";"";48.99161645;2.16635608;496;"Herblay-sur-Seine";"95220";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Espace Culturel Lucien Jean";"";49.08676956;2.50512741;304;"Marly-la-Ville";"95670";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Opéra de Lille";"";50.63793097;3.06549005;;"Lille";"59160";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Opera de Rouen-Normandie";"";49.43905673;1.08962615;;"Rouen";"76000";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Zénith de Nantes Métropole";"";47.23372497;-1.62808593;;"Saint-Herblain";"44800";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Zénith D orléans";"";47.87163683;1.91280733;;"Orléans";"45100";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Zenith Strasbourg Europe";"";48.59285138;7.68687403;;"Eckbolsheim";"67201";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Zénith de Rouen";"";49.3973896;1.05977901;;"Le_Grand-Quevilly";"76120";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Zénith D amiens";"";49.89720198;2.27091853;;"Amiens";"80000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire Béla Bartók du Grand Villeneuvois";"";44.41040248;0.70382141;;"Villeneuve-sur-Lot";"47300";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.354603;2.244539;;"Trappes";"78190";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire Charles Aznavour";"";48.92484322;2.24925231;;"Colombes";"92700";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire  Les deux muses";"";48.5498288;2.65049866;;"Melun";"77000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de Chartres";"";48.442223;1.485441;;"Chartres";"28000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre Luc Donat";"";-21.280149;55.520279;;"Le_Tampon";"97430";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Le Cadhame";"";48.964757;7.352679;;"Meisenthal";"57960";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Espace culturel de Chaillol";"";44.689231;6.161741;;"Saint-Michel-de-Chaillol";"05260";"6 - Rural à habitat dispersé";"";""
"Theatre";"Danse.Musique.Theatre";"Centre culturel Aragon";"";48.950683;2.572507;;"Tremblay-en-France";"93290";"1 - Grands centres urbains";"";""
"Theatre";"Marionnette";"Théâtre de Laval";"";48.070896;-0.7675;;"Laval";"53000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Musique";"L Oasis";"";47.957673;0.202954;1200;"Le_Mans";"72100";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Les Saulnières";"";48.020311;0.183185;850;"Le_Mans";"72100";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Orchestre national d Ile-de-France";"";48.803307;2.415711;;"Alfortville";"94140";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Orchestre national Avignon-Provence";"";43.933515;4.778525;;"Avignon";"84000";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Orchestre national des Pays de la Loire";"";47.471479;-0.538589;;"Angers";"49000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Rive Gauche";"";48.84077;2.324362;350;"Paris";"75014";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Edgar";"";48.841509;2.324432;132;"Paris";"75014";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Episcènes";"";43.288266;-0.349669;100;"Bizanos";"64320";"4 - Ceintures urbaines";"";""
"Theatre";"Théâtre";"Imaginaire - Centre des arts et de la culture";"";50.300241;3.390339;500;"Douchy-les-Mines";"59282";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Centre Culturel Brassens";"";50.710579;1.619132;640;"Saint-Martin-Boulogne";"62280";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Le Forum";"";43.427081;6.737262;990;"Fréjus";"83600";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Centre culturel François Mitterrand";"";49.65745;3.286977;375;"Tergnier";"02700";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Social Palace";"";45.767795;4.849616;100;"Lyon";"69006";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Par ici la compagnie / Espace Culturel Jean Pierre Pincemin";"";48.58712;2.250079;125;"Joigny";"89300";"3 - Petites villes";"";""
"Theatre";"Théâtre";"Espace Culturel Dispan de Floran / auditorium";"";48.779915;2.337368;350;"L_Haÿ-les-Roses";"94240";"1 - Grands centres urbains";"";""
"Theatre";"Danse";"Ccn - Aix-En-Provence : Ballet Preljocaj";"";43.52542397;5.44016179;;"Aix-en-Provence";"13080";"1 - Grands centres urbains";"";""
"Theatre";"Danse";"Ccn - Marseille : Ballet National de Marseille";"";43.26383327;5.38491731;;"Marseille";"13200";"1 - Grands centres urbains";"";""
"Theatre";"Danse";"Ccn - La Rochelle";"";46.16334834;-1.1500079;;"La_Rochelle";"17000";"1 - Grands centres urbains";"";""
"Theatre";"Danse";"Ccn - Biarritz : Malandain Ballet Biarritz";"";43.47902666;-1.55844244;;"Biarritz";"64200";"1 - Grands centres urbains";"";""
"Theatre";"Danse";"Ccn - Rillieux La Pape";"";45.81434887;4.90324966;;"Rillieux-la-Pape";"69140";"1 - Grands centres urbains";"";""
"Theatre";"Danse";"Ccn - Belfort : Viadanse";"";47.64150722;6.86253891;;"Belfort";"90000";"1 - Grands centres urbains";"";""
"Theatre";"Danse";"Cdcn : Le Gymnase";"";50.68645587;3.17412561;;"Roubaix";"59100";"1 - Grands centres urbains";"";""
"Theatre";"Danse";"Cdcn : Pôle Sud";"";48.54872548;7.75000639;;"Strasbourg";"67200";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre de Gennevilliers (T2G)";"";48.91523376;2.29916342;;"Gennevilliers";"92230";"1 - Grands centres urbains";"";""
"Theatre";"Danse";"Ccn - Tours";"";47.37770182;0.67513044;;"Tours";"37000";"1 - Grands centres urbains";"";""
"Theatre";"Danse";"Ccn - Mulhouse : Ballet de L opéra National du Rhin";"";47.74550639;7.33904959;;"Mulhouse";"68100";"1 - Grands centres urbains";"";""
"Theatre";"Danse";"Cdcn : L echangeur";"";49.04114707;3.39967706;;"Château-Thierry";"02400";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Théâtre des Ilets";"";46.33051246;2.60670774;;"Montluçon";"03100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"La Comédie de Saint-Etienne";"";45.45139671;4.39139769;;"Saint-Etienne";"42000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Theatre Jeune Public (Tjp)";"";48.58033933;7.74340162;;"Strasbourg";"67000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Comédie Poitou-Charentes";"";46.57494497;0.32889302;;"Poitiers";"86000";"1 - Grands centres urbains";"";""
"Theatre";"Arts de la rue";"Lieux Publics";"";43.35122976;5.36518545;;"Marseille";"13200";"1 - Grands centres urbains";"";""
"Theatre";"Arts de la rue";"Association Eclat - Le Parapluie";"";44.93117925;2.44430435;;"Aurillac";"15000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Arts de la rue";"Les Ateliers Frappaz";"";45.76149771;4.89436923;;"Villeurbanne";"69100";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Aurige Théâtre / Théâtre Les Argonautes";"";43.30148137;5.38825655;50;"Marseille";"13200";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Toujours à l Horizon / L Horizon";"";46.159609;-1.219283;100;"La_Rochelle";"17000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Quai Ouest / Théâtre de Poche";"";48.50792091;-2.75145186;50;"Saint-Brieuc";"22000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Théâtre Grandeur Nature / Le Paradis";"";45.18323895;0.72598784;49;"Périgueux";"24000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Compagnie du Hasard/ Théâtre du Grand Orme";"";47.46480297;1.38938823;400;"Candé-sur-Beuvron";"41120";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Compagnie L Œil du Silence / Espace Appia";"";44.49425287;1.20492003;100;"Albas";"46140";"7 - Rural à habitat très dispersé";"";""
"Theatre";"Théâtre";"Compagnie Dodeka / Salle Sous les Pylônes";"";49.03311018;-1.44731261;99;"Saint-Sauveur-Villages";"50490";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Compagnie Théâtre de l Ecume / Spoum";"";47.69831067;-3.00782412;95;"Auray";"56400";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Compagnie Quanta / Ferme Petitprez";"";50.63826203;3.16512501;62;"Villeneuve-d_Ascq";"59491";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Jeune Théâtre International / Espace Pasolini";"";50.36115951;3.52713999;80;"Aulnoy-lez-Valenciennes";"59300";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Les Voyageurs / Le Zeppelin";"";50.65961567;3.04976915;110;"Saint-André-lez-Lille";"59350";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Bleu 202";"";48.438131;0.108428;50;"Alençon";"61000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Théâtre";"Théâtre de la Boderie";"";48.81913733;-0.45389844;70;"Athis-Val_de_Rouvre";"61100";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Rollmops Théâtre";"";50.71368768;1.61392139;120;"Boulogne-sur-Mer";"62200";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie de la Rose / Théâtre Les 7 Chandelles";"";43.49478134;0.08799569;95;"Auriébat";"65700";"7 - Rural à habitat très dispersé";"";""
"Theatre";"Théâtre";"Théâtre et Compagnie de l Iris";"";45.76657926;4.89817993;155;"Villeurbanne";"69100";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie La Strada / Théo Théâtre";"";48.83719819;2.28881813;120;"Paris";"75015";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Le Loup Qui Zozotte / La Grange aux Loups";"";46.60428789;0.59697351;50;"Bonnes";"86300";"6 - Rural à habitat dispersé";"";""
"Theatre";"Théâtre";"Compagnie Max Eyrolle / Théâtre Expression 7";"";45.83507758;1.25870782;94;"Limoges";"87000";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Compagnie Théâtrale de la Cité / Théâtre de Bligny";"";48.62469665;2.14893406;206;"Briis-sous-Forges";"91640";"5 - Bourgs ruraux";"";""
"Theatre";"Théâtre";"Troupe du Théâtre des Loges";"";48.88986513;2.40255951;50;"Pantin";"93500";"1 - Grands centres urbains";"";""
"Theatre";"Théâtre";"Nef - Manufacture d utopies";"";48.8899383;2.41180003;49;"Pantin";"93500";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";45.76118619;5.68647872;;"Belley";"01300";"3 - Petites villes";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.25470942;6.11445498;;"Ferney-Voltaire";"01210";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.37684826;3.317315;;"Soissons";"02200";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";44.56312723;6.08713818;;"Gap";"05000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.7198828;7.11765352;;"Vence";"06140";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.39784578;5.04023316;;"Martigues";"13500";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";49.20298369;-0.33097055;;"Hérouville-Saint-Clair";"14200";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.749622;7.242723;;"Mondeville";"14120";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";46.16113062;-1.14647872;;"La_Rochelle";"17000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";45.26015916;1.75474384;;"Tulle";"19000";"3 - Petites villes";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.45258493;-2.04154212;;"Dinan";"22100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.2365;6.03344;;"Besançon";"25000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";47.50870792;6.79884771;;"Montbéliard";"25200";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.73450335;1.36337397;;"Dreux";"28100";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";48.3843989;-4.48985322;;"Brest";"29200";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";43.60414389;1.43810232;;"Toulouse";"31000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"Conservatoire";"";45.58478886;5.2743048;;"Bourgoin-Jallieu";"38300";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Opéra de Limoges";"";45.83251;1.25877;;"Limoges";"87000";"1 - Grands centres urbains";"";""
"Theatre";"Danse.Musique.Theatre";"L Eclat";"";49.354996;0.516917;;"Pont-Audemer";"27500";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Danse.Musique.Theatre";"Théâtre de Gascogne";"";43.880882;-0.52481;;"Saint-Pierre-du-Mont";"40280";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Musique";"Cri Art / IMAJ ";"";43.64725;0.59248;;"Auch";"32000";"2 - Centres urbains intermédiaires";"";""
"Theatre";"Musique";"Le Silo";"";47.953637;0.187264;;"Le_Mans";"72100";"1 - Grands centres urbains";"";""
"Theatre";"Musique";"Salle Jean Carmet";"";47.966944;0.160894;800;"Allonnes";"72700";"2 - Centres urbains intermédiaires";"";""
