CP,NOM,NB_BIBLIO,NB_MONUMENT_BAT,NB_CINEMA,NB_MUSEE,NB_ARCHIVES,Cluster,Cluster_renommés
22570,LANISCAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
22570,PLELAUFF,1,1,0,0,0,0,Seulement monuments et bibliothèques
22570,LESCOUET-GOUAREC,1,1,0,0,0,0,Seulement monuments et bibliothèques
22580,PLOUHA,1,1,0,0,0,0,Seulement monuments et bibliothèques
22580,LANLOUP,1,1,0,0,0,0,Seulement monuments et bibliothèques
22590,PORDIC,1,0,0,0,0,3,Peu de monuments
22590,TREGOMEUR,1,0,0,0,0,3,Peu de monuments
22600,TREVE,1,1,1,0,0,1,Beaucoup de cinémas
22600,LOUDEAC,1,1,1,0,0,1,Beaucoup de cinémas
22600,HEMONSTOIR,1,1,1,0,0,1,Beaucoup de cinémas
22600,SAINT-MAUDAN,1,1,1,0,0,1,Beaucoup de cinémas
22600,SAINT-BARNABE,1,1,1,0,0,1,Beaucoup de cinémas
22600,SAINT-CARADEC,1,1,1,0,0,1,Beaucoup de cinémas
22610,KERBORS,1,1,0,0,0,0,Seulement monuments et bibliothèques
22610,LANMODEZ,1,1,0,0,0,0,Seulement monuments et bibliothèques
22610,PLEUBIAN,1,1,0,0,0,0,Seulement monuments et bibliothèques
22620,PLOUBAZLANEC,0,1,0,0,0,4,Peu de bibliothèques
22630,EVRAN,1,1,0,0,0,0,Seulement monuments et bibliothèques
22630,TREFUMEL,1,1,0,0,0,0,Seulement monuments et bibliothèques
22630,SAINT-JUVAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
22630,SAINT-JUDOCE,1,1,0,0,0,0,Seulement monuments et bibliothèques
22630,SAINT-ANDRE-DES-EAUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
22640,PLESTAN,1,1,0,0,0,0,Seulement monuments et bibliothèques
22640,TRAMAIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
22640,PLENEE-JUGON,1,1,0,0,0,0,Seulement monuments et bibliothèques
22650,PLOUBALAY,1,1,0,0,0,0,Seulement monuments et bibliothèques
22660,TRELEVERN,1,0,0,0,0,3,Peu de monuments
22660,TREVOU-TREGUIGNEC,1,0,0,0,0,3,Peu de monuments
22680,ETABLES-SUR-MER,1,1,1,0,0,1,Beaucoup de cinémas
22690,PLEUDIHEN-SUR-RANCE,1,1,0,0,0,0,Seulement monuments et bibliothèques
22700,LOUANNEC,1,1,1,0,0,1,Beaucoup de cinémas
22700,PERROS-GUIREC,1,1,1,0,0,1,Beaucoup de cinémas
22700,SAINT-QUAY-PERROS,1,1,1,0,0,1,Beaucoup de cinémas
22710,PENVENAN,1,1,0,0,0,0,Seulement monuments et bibliothèques
22720,PLESIDY,0,1,0,0,0,4,Peu de bibliothèques
22720,SAINT-PEVER,0,1,0,0,0,4,Peu de bibliothèques
22720,SAINT-FIACRE,0,1,0,0,0,4,Peu de bibliothèques
22720,SENVEN-LEHART,0,1,0,0,0,4,Peu de bibliothèques
22730,TREGASTEL,1,1,0,0,0,0,Seulement monuments et bibliothèques
22740,PLEUDANIEL,0,1,0,0,0,4,Peu de bibliothèques
22740,LEZARDRIEUX,0,1,0,0,0,4,Peu de bibliothèques
22740,PLEUMEUR-GAUTIER,0,1,0,0,0,4,Peu de bibliothèques
22750,SAINT-JACUT-DE-LA-MER,0,1,0,0,0,4,Peu de bibliothèques
22770,LANCIEUX,0,1,0,0,0,4,Peu de bibliothèques
22780,PLOUGRAS,1,1,0,0,0,0,Seulement monuments et bibliothèques
22780,PLOUNERIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
22780,LOGUIVY-PLOUGRAS,1,1,0,0,0,0,Seulement monuments et bibliothèques
22800,QUINTIN,1,1,1,0,0,1,Beaucoup de cinémas
22800,COHINIAC,1,1,1,0,0,1,Beaucoup de cinémas
22800,LANFAINS,1,1,1,0,0,1,Beaucoup de cinémas
22800,SAINT-BIHY,1,1,1,0,0,1,Beaucoup de cinémas
22800,SAINT-DONAN,1,1,1,0,0,1,Beaucoup de cinémas
22800,PLAINE-HAUTE,1,1,1,0,0,1,Beaucoup de cinémas
22800,SAINT-GILDAS,1,1,1,0,0,1,Beaucoup de cinémas
22800,SAINT-BRANDAN,1,1,1,0,0,1,Beaucoup de cinémas
22810,LOC-ENVEL,1,1,0,0,0,0,Seulement monuments et bibliothèques
22810,PLOUGONVER,1,1,0,0,0,0,Seulement monuments et bibliothèques
22810,PLOUNEVEZ-MOEDEC,1,1,0,0,0,0,Seulement monuments et bibliothèques
22810,BELLE-ISLE-EN-TERRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
22820,PLOUGRESCANT,1,1,0,0,0,0,Seulement monuments et bibliothèques
22830,PLOUASNE,0,1,0,0,0,4,Peu de bibliothèques
22860,PLOURIVO,0,1,0,0,0,4,Peu de bibliothèques
22870,ILE-DE-BREHAT,0,1,0,0,0,4,Peu de bibliothèques
22930,YVIAS,0,1,0,0,0,4,Peu de bibliothèques
22940,PLAINTEL,1,1,0,0,0,0,Seulement monuments et bibliothèques
22940,SAINT-JULIEN,1,1,0,0,0,0,Seulement monuments et bibliothèques
22950,TREGUEUX,1,1,1,0,0,1,Beaucoup de cinémas
22960,PLEDRAN,1,1,0,0,0,0,Seulement monuments et bibliothèques
22970,COADOUT,1,1,0,0,0,0,Seulement monuments et bibliothèques
22970,PLOUMAGOAR,1,1,0,0,0,0,Seulement monuments et bibliothèques
22980,TREBEDAN,1,1,0,0,0,0,Seulement monuments et bibliothèques
22980,LANGUEDIAS,1,1,0,0,0,0,Seulement monuments et bibliothèques
22980,SAINT-MAUDEZ,1,1,0,0,0,0,Seulement monuments et bibliothèques
22980,PLELAN-LE-PETIT,1,1,0,0,0,0,Seulement monuments et bibliothèques
22980,VILDE-GUINGALAN,1,1,0,0,0,0,Seulement monuments et bibliothèques
22980,SAINT-MELOIR-DES-BOIS,1,1,0,0,0,0,Seulement monuments et bibliothèques
22980,SAINT-MICHEL-DE-PLELAN,1,1,0,0,0,0,Seulement monuments et bibliothèques
23000,ANZEME,1,1,1,1,1,5,Beaucoup d'archives
23000,GUERET,1,1,1,1,1,5,Beaucoup d'archives
23000,SAVENNES,1,1,1,1,1,5,Beaucoup d'archives
23000,PEYRABOUT,1,1,1,1,1,5,Beaucoup d'archives
23000,SAINT-ELOI,1,1,1,1,1,5,Beaucoup d'archives
23000,SAINT-FIEL,1,1,1,1,1,5,Beaucoup d'archives
23000,SAINT-LAURENT,1,1,1,1,1,5,Beaucoup d'archives
23000,SAINT-CHRISTOPHE,1,1,1,1,1,5,Beaucoup d'archives
23000,SAINT-VICTOR-EN-MARCHE,1,1,1,1,1,5,Beaucoup d'archives
23000,SAINT-LEGER-LE-GUERETOIS,1,1,1,1,1,5,Beaucoup d'archives
23000,SAINT-SULPICE-LE-GUERETOIS,1,1,1,1,1,5,Beaucoup d'archives
23100,FENIERS,1,1,1,0,0,1,Beaucoup de cinémas
23100,SAINT-MARTIAL-LE-VIEUX,1,1,1,0,0,1,Beaucoup de cinémas
23100,SAINT-MERD-LA-BREUILLE,1,1,1,0,0,1,Beaucoup de cinémas
23100,SAINT-ORADOUX-DE-CHIROUZE,1,1,1,0,0,1,Beaucoup de cinémas
23110,SANNAT,1,1,1,0,0,1,Beaucoup de cinémas
23110,RETERRE,1,1,1,0,0,1,Beaucoup de cinémas
23110,FONTANIERES,1,1,1,0,0,1,Beaucoup de cinémas
23110,CHAMBONCHARD,1,1,1,0,0,1,Beaucoup de cinémas
23110,SAINT-PRIEST,1,1,1,0,0,1,Beaucoup de cinémas
23110,EVAUX-LES-BAINS,1,1,1,0,0,1,Beaucoup de cinémas
23110,SAINT-JULIEN-LA-GENETE,1,1,1,0,0,1,Beaucoup de cinémas
23120,BANIZE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23120,VALLIERE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23130,SAINT-LOUP,1,1,0,0,0,0,Seulement monuments et bibliothèques
23130,PIERREFITTE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23130,CHENERAILLES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23130,PUY-MALSIGNAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23130,SAINT-CHABRAIS,1,1,0,0,0,0,Seulement monuments et bibliothèques
23130,ISSOUDUN-LETRIEIX,1,1,0,0,0,0,Seulement monuments et bibliothèques
23130,PEYRAT-LA-NONIERE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23130,SAINT-DIZIER-LA-TOUR,1,1,0,0,0,0,Seulement monuments et bibliothèques
23130,SAINT-JULIEN-LE-CHATEL,1,1,0,0,0,0,Seulement monuments et bibliothèques
23140,PARSAC,1,1,0,0,0,0,Seulement monuments et bibliothèques
23140,CRESSAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23140,PIONNAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23140,BLAUDEIX,1,1,0,0,0,0,Seulement monuments et bibliothèques
23140,DOMEYROT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23140,JARNAGES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23140,VIGEVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23140,SAINT-SILVAIN-SOUS-TOULX,1,1,0,0,0,0,Seulement monuments et bibliothèques
23150,AHUN,1,1,0,0,0,0,Seulement monuments et bibliothèques
23150,LEPINAS,1,1,0,0,0,0,Seulement monuments et bibliothèques
23150,MAZEIRAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23150,SOUS-PARSAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23150,MAISONNISSES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23150,MOUTIER-D AHUN,1,1,0,0,0,0,Seulement monuments et bibliothèques
23150,LAVAVEIX-LES-MINES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23150,SAINT-MARTIAL-LE-MONT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23150,SAINT-YRIEIX-LES-BOIS,1,1,0,0,0,0,Seulement monuments et bibliothèques
23150,SAINT-HILAIRE-LA-PLAINE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23150,SAINT-PARDOUX-LES-CARDS,1,1,0,0,0,0,Seulement monuments et bibliothèques
23160,BAZELAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23160,CROZANT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23160,AZERABLES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23160,SAINT-SEBASTIEN,1,1,0,0,0,0,Seulement monuments et bibliothèques
23160,SAINT-GERMAIN-BEAUPRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23170,AUGE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23170,LEPAUD,1,1,0,0,0,0,Seulement monuments et bibliothèques
23170,LUSSAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23170,TARDES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23170,NOUHANT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23170,VIERSAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23170,BUDELIERE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23170,VERNEIGES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23170,CHAMBON-SUR-VOUEIZE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23190,MAUTES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23190,LUPERSAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23190,CHAMPAGNAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23190,SAINT-DOMET,1,1,0,0,0,0,Seulement monuments et bibliothèques
23190,BELLEGARDE-EN-MARCHE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23190,SAINT-SILVAIN-BELLEGARDE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23200,NEOUX,1,1,1,1,0,2,Musée Cinémas
23200,BLESSAC,1,1,1,1,0,2,Musée Cinémas
23200,ALLEYRAT,1,1,1,1,0,2,Musée Cinémas
23200,AUBUSSON,1,1,1,1,0,2,Musée Cinémas
23200,BOSROGER,1,1,1,1,0,2,Musée Cinémas
23200,SAINT-AMAND,1,1,1,1,0,2,Musée Cinémas
23200,SAINT-MAIXANT,1,1,1,1,0,2,Musée Cinémas
23200,SAINT-ALPINIEN,1,1,1,1,0,2,Musée Cinémas
23200,MOUTIER-ROZEILLE,1,1,1,1,0,2,Musée Cinémas
23200,SAINT-AVIT-DE-TARDES,1,1,1,1,0,2,Musée Cinémas
23200,SAINT-MARC-A-FRONGIER,1,1,1,1,0,2,Musée Cinémas
23200,SAINT-PARDOUX-LE-NEUF,1,1,1,1,0,2,Musée Cinémas
23200,SAINT-MEDARD-LA-ROCHETTE,1,1,1,1,0,2,Musée Cinémas
23210,AULON,1,1,0,0,0,0,Seulement monuments et bibliothèques
23210,MARSAC,1,1,0,0,0,0,Seulement monuments et bibliothèques
23210,ARRENES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23210,AUGERES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23210,CEYROUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
23210,AZAT-CHATENET,1,1,0,0,0,0,Seulement monuments et bibliothèques
23210,BENEVENT-L ABBAYE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23210,MOURIOUX-VIEILLEVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23220,BONNAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23220,LINARD,1,1,0,0,0,0,Seulement monuments et bibliothèques
23220,CHENIERS,1,1,0,0,0,0,Seulement monuments et bibliothèques
23220,JOUILLAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23220,MORTROUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
23220,CHAMPSANGLARD,1,1,0,0,0,0,Seulement monuments et bibliothèques
23220,MOUTIER-MALCARD,1,1,0,0,0,0,Seulement monuments et bibliothèques
23230,GOUZON,1,1,0,0,0,0,Seulement monuments et bibliothèques
23230,TROIS-FONDS,1,1,0,0,0,0,Seulement monuments et bibliothèques
23230,BORD-SAINT-GEORGES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23240,LIZIERES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23240,CHAMBORAND,1,1,0,0,0,0,Seulement monuments et bibliothèques
23240,SAINT-PRIEST-LA-PLAINE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23250,SARDENT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23250,THAURON,1,1,0,0,0,0,Seulement monuments et bibliothèques
23250,CHAVANAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23250,JANAILLAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23250,PONTARION,1,1,0,0,0,0,Seulement monuments et bibliothèques
23250,VIDAILLAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23250,SOUBREBOST,1,1,0,0,0,0,Seulement monuments et bibliothèques
23250,SAINT-GEORGES-LA-POUGE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23250,SAINT-HILAIRE-LE-CHATEAU,1,1,0,0,0,0,Seulement monuments et bibliothèques
23260,CROCQ,1,1,0,0,0,0,Seulement monuments et bibliothèques
23260,FLAYAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23260,BEISSAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23260,BASVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23260,MALLERET,1,1,0,0,0,0,Seulement monuments et bibliothèques
23260,SAINT-BARD,1,1,0,0,0,0,Seulement monuments et bibliothèques
23260,PONTCHARRAUD,1,1,0,0,0,0,Seulement monuments et bibliothèques
23260,SAINT-AGNANT-PRES-CROCQ,1,1,0,0,0,0,Seulement monuments et bibliothèques
23260,SAINT-MAURICE-PRES-CROCQ,1,1,0,0,0,0,Seulement monuments et bibliothèques
23260,SAINT-ORADOUX-PRES-CROCQ,1,1,0,0,0,0,Seulement monuments et bibliothèques
23270,BETETE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23270,ROCHES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23270,CLUGNAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23270,JALESCHES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23270,LADAPEYRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23270,CHATELUS-MALVALEIX,1,1,0,0,0,0,Seulement monuments et bibliothèques
23270,SAINT-DIZIER-LES-DOMAINES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23290,SAINT-ETIENNE-DE-FURSAC,1,1,0,0,0,0,Seulement monuments et bibliothèques
23300,NOTH,1,1,1,0,0,1,Beaucoup de cinémas
23300,VAREILLES,1,1,1,0,0,1,Beaucoup de cinémas
23300,SAINT-LEGER-BRIDEREIX,1,1,1,0,0,1,Beaucoup de cinémas
23300,SAINT-PRIEST-LA-FEUILLE,1,1,1,0,0,1,Beaucoup de cinémas
23300,SAINT-AGNANT-DE-VERSILLAT,1,1,1,0,0,1,Beaucoup de cinémas
23320,FLEURAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23320,GARTEMPE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23320,SAINT-VAURY,1,1,0,0,0,0,Seulement monuments et bibliothèques
23320,BUSSIERE-DUNOISE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23320,MONTAIGUT-LE-BLANC,1,1,0,0,0,0,Seulement monuments et bibliothèques
23320,SAINT-SILVAIN-MONTAIGUT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23340,FAUX-LA-MONTAGNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23340,GENTIOUX-PIGEROLLES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23350,NOUZIERS,1,1,0,0,0,0,Seulement monuments et bibliothèques
23350,TERCILLAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23350,GENOUILLAC,1,1,0,0,0,0,Seulement monuments et bibliothèques
23360,MEASNES,1,0,0,0,0,3,Peu de monuments
23360,NOUZEROLLES,1,0,0,0,0,3,Peu de monuments
23360,LOURDOUEIX-SAINT-PIERRE,1,0,0,0,0,3,Peu de monuments
23380,AJAIN,0,1,0,0,0,4,Peu de bibliothèques
23380,GLENIC,0,1,0,0,0,4,Peu de bibliothèques
23400,AURIAT,1,1,1,0,0,1,Beaucoup de cinémas
23400,BOURGANEUF,1,1,1,0,0,1,Beaucoup de cinémas
23400,MONTBOUCHER,1,1,1,0,0,1,Beaucoup de cinémas
23400,FAUX-MAZURAS,1,1,1,0,0,1,Beaucoup de cinémas
23400,SAINT-MOREIL,1,1,1,0,0,1,Beaucoup de cinémas
23400,SAINT-PRIEST-PALUS,1,1,1,0,0,1,Beaucoup de cinémas
23400,BOSMOREAU-LES-MINES,1,1,1,0,0,1,Beaucoup de cinémas
23400,MANSAT-LA-COURRIERE,1,1,1,0,0,1,Beaucoup de cinémas
23400,SAINT-DIZIER-LEYRENNE,1,1,1,0,0,1,Beaucoup de cinémas
23400,SAINT-AMAND-JARTOUDEIX,1,1,1,0,0,1,Beaucoup de cinémas
23400,SAINT-JUNIEN-LA-BREGERE,1,1,1,0,0,1,Beaucoup de cinémas
23400,SAINT-PARDOUX-MORTEROLLES,1,1,1,0,0,1,Beaucoup de cinémas
23420,MERINCHAL,0,0,0,0,0,3,Peu de monuments
23430,SAINT-GOUSSAUD,1,1,0,0,0,0,Seulement monuments et bibliothèques
23430,CHATELUS-LE-MARCHEIX,1,1,0,0,0,0,Seulement monuments et bibliothèques
23430,SAINT-PIERRE-CHERIGNAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23450,FRESSELINES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23460,ROYERE-DE-VASSIVIERE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23460,SAINT-MARC-A-LOUBAUD,1,1,0,0,0,0,Seulement monuments et bibliothèques
23460,SAINT-MARTIN-CHATEAU,1,1,0,0,0,0,Seulement monuments et bibliothèques
23460,SAINT-PIERRE-BELLEVUE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23460,SAINT-YRIEIX-LA-MONTAGNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23480,ARS,1,1,0,0,0,0,Seulement monuments et bibliothèques
23480,CHAMBERAUD,1,1,0,0,0,0,Seulement monuments et bibliothèques
23480,FRANSECHES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23480,SAINT-AVIT-LE-PAUVRE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23480,SAINT-MICHEL-DE-VEISSE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23480,SAINT-SULPICE-LES-CHAMPS,1,1,0,0,0,0,Seulement monuments et bibliothèques
23500,CROZE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23500,GIOUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
23500,FELLETIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
23500,CLAIRAVAUX,1,1,0,0,0,0,Seulement monuments et bibliothèques
23500,POUSSANGES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23500,SAINT-FRION,1,1,0,0,0,0,Seulement monuments et bibliothèques
23500,SAINT-GEORGES-NIGREMONT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23500,SAINT-QUENTIN-LA-CHABANNE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23600,LEYRAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23600,BOUSSAC,1,1,0,0,0,0,Seulement monuments et bibliothèques
23600,SOUMANS,1,1,0,0,0,0,Seulement monuments et bibliothèques
23600,NOUZERINES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23600,LAVAUFRANCHE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23600,SAINT-MARIEN,1,1,0,0,0,0,Seulement monuments et bibliothèques
23600,BOUSSAC-BOURG,1,1,0,0,0,0,Seulement monuments et bibliothèques
23600,MALLERET-BOUSSAC,1,1,0,0,0,0,Seulement monuments et bibliothèques
23600,SAINT-PIERRE-LE-BOST,1,1,0,0,0,0,Seulement monuments et bibliothèques
23600,BUSSIERE-SAINT-GEORGES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23600,SAINT-SILVAIN-BAS-LE-ROC,1,1,0,0,0,0,Seulement monuments et bibliothèques
23700,CHARD,1,1,0,0,0,0,Seulement monuments et bibliothèques
23700,SERMUR,1,1,0,0,0,0,Seulement monuments et bibliothèques
23700,BROUSSE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23700,CHARRON,1,1,0,0,0,0,Seulement monuments et bibliothèques
23700,MAINSAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23700,ROUGNAT,1,1,0,0,0,0,Seulement monuments et bibliothèques
23700,AUZANCES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23700,DONTREIX,1,1,0,0,0,0,Seulement monuments et bibliothèques
23700,CHATELARD,1,1,0,0,0,0,Seulement monuments et bibliothèques
23700,LIOUX-LES-MONGES,1,1,0,0,0,0,Seulement monuments et bibliothèques
23700,ARFEUILLE-CHATAIN,1,1,0,0,0,0,Seulement monuments et bibliothèques
23700,BUSSIERE-NOUVELLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
23800,LAFAT,1,1,1,0,0,1,Beaucoup de cinémas
23800,SAGNAT,1,1,1,0,0,1,Beaucoup de cinémas
23800,NAILLAT,1,1,1,0,0,1,Beaucoup de cinémas
23800,VILLARD,1,1,1,0,0,1,Beaucoup de cinémas
23800,COLONDANNES,1,1,1,0,0,1,Beaucoup de cinémas
23800,MAISON-FEYNE,1,1,1,0,0,1,Beaucoup de cinémas
23800,DUN-LE-PALESTEL,1,1,1,0,0,1,Beaucoup de cinémas
23800,SAINT-SULPICE-LE-DUNOIS,1,1,1,0,0,1,Beaucoup de cinémas
24000,PERIGUEUX,1,1,1,1,1,5,Beaucoup d'archives
24100,CREYSSE,1,1,1,1,1,5,Beaucoup d'archives
24100,LEMBRAS,1,1,1,1,1,5,Beaucoup d'archives
24100,BERGERAC,1,1,1,1,1,5,Beaucoup d'archives
24100,SAINT-LAURENT-DES-VIGNES,1,1,1,1,1,5,Beaucoup d'archives
24110,BOURROU,1,1,1,0,0,1,Beaucoup de cinémas
24110,MONTREM,1,1,1,0,0,1,Beaucoup de cinémas
24110,GRIGNOLS,1,1,1,0,0,1,Beaucoup de cinémas
24110,SAINT-ASTIER,1,1,1,0,0,1,Beaucoup de cinémas
24110,SAINT-AQUILIN,1,1,1,0,0,1,Beaucoup de cinémas
24110,MANZAC-SUR-VERN,1,1,1,0,0,1,Beaucoup de cinémas
24110,LEGUILLAC-DE-L AUCHE,1,1,1,0,0,1,Beaucoup de cinémas
24110,SAINT-LEON-SUR-L ISLE,1,1,1,0,0,1,Beaucoup de cinémas
24120,VILLAC,1,1,1,0,0,1,Beaucoup de cinémas
24120,CHATRES,1,1,1,0,0,1,Beaucoup de cinémas
24120,PAZAYAC,1,1,1,0,0,1,Beaucoup de cinémas
24120,CHAVAGNAC,1,1,1,0,0,1,Beaucoup de cinémas
24120,TERRASSON-LAVILLEDIEU,1,1,1,0,0,1,Beaucoup de cinémas
24120,BEAUREGARD-DE-TERRASSON,1,1,1,0,0,1,Beaucoup de cinémas
24130,LUNAS,1,0,0,0,0,3,Peu de monuments
24130,BOSSET,1,0,0,0,0,3,Peu de monuments
24130,FRAISSE,1,0,0,0,0,3,Peu de monuments
24130,GINESTET,1,0,0,0,0,3,Peu de monuments
24130,MONFAUCON,1,0,0,0,0,3,Peu de monuments
24130,PRIGONRIEUX,1,0,0,0,0,3,Peu de monuments
24130,SAINT-PIERRE-D EYRAUD,1,0,0,0,0,3,Peu de monuments
24130,SAINT-GEORGES-BLANCANEIX,1,0,0,0,0,3,Peu de monuments
24140,MAURENS,1,1,0,0,0,0,Seulement monuments et bibliothèques
24140,BELEYMAS,1,1,0,0,0,0,Seulement monuments et bibliothèques
24140,DOUVILLE,1,1,0,0,0,0,Seulement monuments et bibliothèques
24140,QUEYSSAC,1,1,0,0,0,0,Seulement monuments et bibliothèques
24140,CAMPSEGRET,1,1,0,0,0,0,Seulement monuments et bibliothèques
24140,VILLAMBLARD,1,1,0,0,0,0,Seulement monuments et bibliothèques
24140,BEAUREGARD-ET-BASSAC,1,1,0,0,0,0,Seulement monuments et bibliothèques
24140,MONTAGNAC-LA-CREMPSE,1,1,0,0,0,0,Seulement monuments et bibliothèques
24140,SAINT-JEAN-D ESTISSAC,1,1,0,0,0,0,Seulement monuments et bibliothèques
24140,CLERMONT-DE-BEAUREGARD,1,1,0,0,0,0,Seulement monuments et bibliothèques
24140,SAINT-MARTIN-DES-COMBES,1,1,0,0,0,0,Seulement monuments et bibliothèques
24140,SAINT-HILAIRE-D ESTISSAC,1,1,0,0,0,0,Seulement monuments et bibliothèques
24140,SAINT-GEORGES-DE-MONTCLARD,1,1,0,0,0,0,Seulement monuments et bibliothèques
24150,BAYAC,1,1,0,0,0,0,Seulement monuments et bibliothèques
24150,CALES,1,1,0,0,0,0,Seulement monuments et bibliothèques
24150,BANEUIL,1,1,0,0,0,0,Seulement monuments et bibliothèques
24150,LALINDE,1,1,0,0,0,0,Seulement monuments et bibliothèques
24150,LANQUAIS,1,1,0,0,0,0,Seulement monuments et bibliothèques
24150,PONTOURS,1,1,0,0,0,0,Seulement monuments et bibliothèques
24150,VARENNES,1,1,0,0,0,0,Seulement monuments et bibliothèques
24150,BOURNIQUEL,1,1,0,0,0,0,Seulement monuments et bibliothèques
24150,PRESSIGNAC-VICQ,1,1,0,0,0,0,Seulement monuments et bibliothèques
24150,CAUSE-DE-CLERANS,1,1,0,0,0,0,Seulement monuments et bibliothèques
